Name,Symmetry (generic),Symmetry (specific),HOMO ren (output),LUMO ren (output),Gap ren (output),Nat,Gap_B3LYP,Gap_PBE,avgoccupied(eV-1),avgempty(eV-1),deg HOMO,deg LUMO,ElecEigvalMean,ElecEigvalVariance,ElecEigvalSkewness,ElecEigvalKurtosis,HOMO-(HOMO-1),HOMO-(HOMO-2),HOMO-(HOMO-3),HOMO-(HOMO-4),HOMO-(HOMO-5),HOMO-(HOMO-6),(LUMO+1)-LUMO,(LUMO+2)-LUMO,(LUMO+3)-LUMO,(LUMO+4)-LUMO,(LUMO+5)-LUMO,(LUMO+6)-LUMO,inv(HOMO-(HOMO-1)),inv(HOMO-(HOMO-2)),inv(HOMO-(HOMO-3)),inv(HOMO-(HOMO-4)),inv(HOMO-(HOMO-5)),inv(HOMO-(HOMO-6)),inv((LUMO+1)-LUMO),inv((LUMO+2)-LUMO),inv((LUMO+3)-LUMO),inv((LUMO+4)-LUMO),inv((LUMO+5)-LUMO),inv((LUMO+6)-LUMO),inv(LUMO-(HOMO-1)),inv(LUMO-(HOMO-2)),inv((LUMO+1)-HOMO),inv((LUMO+2)-HOMO),num hexagons,Volume,Area,Area/volume ratio,1stPhFreq,LastPhFreq,PhFreqMean,PhFreqVariance,PhFreqSkewness,PhFreqKurtosis,bond_length_angstrom_average,bond_length_angstrom_standard_deviation,bond_length_skewness,bond_length_excess_Kurtosis,bond_length_1st_lowest_value,bond_length_2nd_lowest_value,bond_length_3rd_lowest_value,bond_length_4th_lowest_value,bond_length_4th_highest_value,bond_length_3rd_highest_value,bond_length_2nd_highest_value,bond_length_1st_highest_value,Mayer_bond_order_average,Mayer_bond_order_standard_deviation,Mayer_bond_order_skewness,Mayer_bond_order_excess_Kurtosis,Mayer_bond_order_1st_lowest_value,Mayer_bond_order_2nd_lowest_value,Mayer_bond_order_3rd_lowest_value,Mayer_bond_order_4th_lowest_value,Mayer_bond_order_4th_highest_value,Mayer_bond_order_3rd_highest_value,Mayer_bond_order_2nd_highest_value,Mayer_bond_order_1st_highest_value,average_GJ_bond_order,standard_deviation_GJ_bond_order,skewness_GJ_bond_order,excess_Kurtosis_GJ_bond_order,GJ_Nbond_with_order_till_1p1_eq_nonhybridized,GJ_Nbond_with_order_till_1p2,GJ_Nbond_with_order_till_1p3,GJ_Nbond_with_order_till_1p4,GJ_Nbond_with_order_till_1p5,GJ_Nbond_with_order_over_1p5,GJ_Nbond_hybridized,GJ_ratio_bonds_with_order_till_1p1_eq_nonhybridized,GJ_ratio_bonds_with_order_till_1p2,GJ_ratio_bonds_with_order_till_1p3,GJ_ratio_bonds_with_order_till_1p4,GJ_ratio_bonds_with_order_till_1p5,GJ_ratio_bonds_with_order_over_1p5,GJ_ratio_bonds_hybridized,1st_lowest_value_GJ_bond_order,2nd_lowest_value_GJ_bond_order,3rd_lowest_value_GJ_bond_order,4th_lowest_value_GJ_bond_order,4th_highest_value_GJ_bond_order,3rd_highest_value_GJ_bond_order,2nd_highest_value_GJ_bond_order,1st_highest_value_GJ_bond_order,bond_length_1st_highest_value,average_NM1_bond_order,standard_deviation_NM1_bond_order,skewness_NM1_bond_order,excess_Kurtosis_NM1_bond_order,NM1_Nbond_with_order_till_1p1_eq_nonhybridized,NM1_Nbond_with_order_till_1p2,NM1_Nbond_with_order_till_1p3,NM1_Nbond_with_order_till_1p4,NM1_Nbond_with_order_till_1p5,NM1_Nbond_with_order_over_1p5,NM1_Nbond_hybridized,NM1_ratio_bonds_with_order_till_1p1_eq_nonhybridized,NM1_ratio_bonds_with_order_till_1p2,NM1_ratio_bonds_with_order_till_1p3,NM1_ratio_bonds_with_order_till_1p4,NM1_ratio_bonds_with_order_till_1p5,NM1_ratio_bonds_with_order_over_1p5,NM1_ratio_bonds_hybridized,1st_lowest_value_NM1_bond_order,2nd_lowest_value_NM1_bond_order,3rd_lowest_value_NM1_bond_order,4th_lowest_value_NM1_bond_order,4th_highest_value_NM1_bond_order,3rd_highest_value_NM1_bond_order,2nd_highest_value_NM1_bond_order,1st_highest_value_NM1_bond_order,bond_length_1st_highest_value,average_NM2_bond_order,standard_deviation_NM2_bond_order,skewness_NM2_bond_order,excess_Kurtosis_NM2_bond_order,NM2_Nbond_with_order_till_1p1_eq_nonhybridized,NM2_Nbond_with_order_till_1p2,NM2_Nbond_with_order_till_1p3,NM2_Nbond_with_order_till_1p4,NM2_Nbond_with_order_till_1p5,NM2_Nbond_with_order_over_1p5,NM2_Nbond_hybridized,NM2_ratio_bonds_with_order_till_1p1_eq_nonhybridized,NM2_ratio_bonds_with_order_till_1p2,NM2_ratio_bonds_with_order_till_1p3,NM2_ratio_bonds_with_order_till_1p4,NM2_ratio_bonds_with_order_till_1p5,NM2_ratio_bonds_with_order_over_1p5,NM2_ratio_bonds_hybridized,1st_lowest_value_NM2_bond_order,2nd_lowest_value_NM2_bond_order,3rd_lowest_value_NM2_bond_order,4th_lowest_value_NM2_bond_order,4th_highest_value_NM2_bond_order,3rd_highest_value_NM2_bond_order,2nd_highest_value_NM2_bond_order,1st_highest_value_NM2_bond_order,average_NM3_bond_order,standard_deviation_NM3_bond_order,skewness_NM3_bond_order,excess_Kurtosis_NM3_bond_order,Nbond_with_order_till_1p1_eq_nonhybridized,NM3_Nbond_with_order_till_1p2,NM3_Nbond_with_order_till_1p3,NM3_Nbond_with_order_till_1p4,NM3_Nbond_with_order_till_1p5,NM3_Nbond_with_order_over_1p5,NM3_Nbond_hybridized,NM3_ratio_bonds_with_order_till_1p1_eq_nonhybridized,NM3_ratio_bonds_with_order_till_1p2,NM3_ratio_bonds_with_order_till_1p3,NM3_ratio_bonds_with_order_till_1p4,NM3_ratio_bonds_with_order_till_1p5,NM3_ratio_bonds_with_order_over_1p5,NM3_ratio_bonds_hybridized,1st_lowest_value_NM3_bond_order,2nd_lowest_value_NM3_bond_order,3rd_lowest_value_NM3_bond_order,4th_lowest_value_NM3_bond_order,4th_highest_value_NM3_bond_order,3rd_highest_value_NM3_bond_order,2nd_highest_value_NM3_bond_order,1st_highest_value_NM3_bond_order
C92-C2-77,C,C2,2.74,-18.27,-21.01,92,1099.5,442.4,-0.233196868,0.6776665616,1,1,-8.345574366,26.6067,-0.47,2.0796,0.295135227,0.464070013,0.587935091,0.674417333,0.827757649,0.955113402,0.307563673,0.401857212,1.312713748,1.43249243,1.670272554,1.77851063,3.3882773336,2.1548472687,1.70086803,1.4827614165,1.2080830678,1.0469960927,3.2513592722,2.4884460702,0.7617807016,0.6980839682,0.598704683,0.5622682165,1.3558674398,1.1031804535,1.3333979178,1.1844731508,36,0.31787396,0.23273098,0.7321486164,177.1749,1665.611,902.1972,170676.8129,0.1246,1.7283,1.42711739,0.02389976,-0.4890277,0.39868583,1.3588,1.3588,1.3621,1.3621,1.466,1.469,1.469,1.4752,1.2385442029,0.0723571226,0.2274082608,-0.3813711143,1.1112,1.1112,1.1116,1.1117,1.3984,1.4212,1.4221,1.4222,1.230007971,0.074305323,0.2538897764,-0.3511449245,2,49,68,16,3,0,136,0.0144927536,0.3550724638,0.4927536232,0.115942029,0.0217391304,0,0.9855072464,1.0986,1.0986,1.1027,1.1027,1.3948,1.4198,1.4204,1.4205,1.4752,1.2727862319,0.0769937012,0.2513323015,-0.339193568,0,29,52,50,7,0,138,0,0.2101449275,0.3768115942,0.3623188406,0.0507246377,0,1,1.1371,1.1372,1.1413,1.1413,1.4454,1.4674,1.4706,1.4706,1.4752,1.2727884058,0.0769345723,0.2492517498,-0.3446309919,0,29,52,50,7,0,138,0,0.2101449275,0.3768115942,0.3623188406,0.0507246377,0,1,1.1373,1.1373,1.1415,1.1415,1.4453,1.4669,1.47,1.4701,1.272781884,0.076896057,0.185626843,-0.464233507,0,29,52,50,7,0,138,0,0.210144928,0.376811594,0.362318841,0.050724638,0,1,1.1363,1.1364,1.1404,1.1404,1.441,1.4602,1.4635,1.4636
C92-Cs-45,C,Cs,0.55,-68,-68.55,92,1428.4,659.8,-0.2198793524,1.6011057656,1,1,-8.410380797,26.6227,-0.47,2.0798,0.39374817,0.479294523,0.741277259,0.899204018,0.9576269,1.040662088,0.054218335,0.23205683,1.026707954,1.107723424,1.248919828,1.525813297,2.5396943432,2.0863998064,1.3490229032,1.1120946748,1.044248026,0.9609267134,18.4439452078,4.3092892375,0.9739868052,0.9027524185,0.800691908,0.6553881802,0.9491734963,0.8778902714,1.4005242596,1.1212561998,36,0.31309174,0.23274524,0.7433771328,166.9159,1632.59,901.9667,170413.486,0.1236,1.7296,1.42735652,0.02492363,-0.3331755,-0.6608928,1.3735,1.3735,1.3747,1.3759,1.4687,1.4694,1.4733,1.4733,1.2396637681,0.0810041616,0.4431422243,-0.9061412484,1.1295,1.1296,1.1304,1.1309,1.4126,1.4126,1.413,1.413,1.231084058,0.0814402655,0.5178281941,-0.8242860052,0,66,43,22,7,0,138,0,0.4782608696,0.3115942029,0.1594202899,0.0507246377,0,1,1.128,1.1284,1.1285,1.1286,1.4076,1.4101,1.4102,1.4115,1.4733,1.2737050725,0.0842981246,0.4992862227,-0.8619716512,0,37,45,45,11,0,138,0,0.268115942,0.3260869565,0.3260869565,0.0797101449,0,1,1.1665,1.1666,1.1676,1.168,1.4544,1.4575,1.4575,1.4579,1.4733,1.2737108696,0.0842749208,0.498633819,-0.8640796276,0,37,45,45,11,0,138,0,0.268115942,0.3260869565,0.3260869565,0.0797101449,0,1,1.1663,1.1666,1.1676,1.1681,1.4543,1.4574,1.4574,1.4574,1.273702899,0.08425264,0.470217564,-0.918722794,0,37,45,43,13,0,138,0,0.268115942,0.326086957,0.311594203,0.094202899,0,1,1.1634,1.1652,1.1659,1.1681,1.4514,1.4515,1.4544,1.4544
C92-D2-81,D,D2,25.63,-32.56,-58.19,92,1420,630.6,-0.2584675816,0.7368392467,1,1,-8.298485958,26.5786,-0.4713,2.0779,0.12541446,0.535668158,0.542720696,0.836076215,0.880329182,0.950118354,0.242294425,0.466916338,1.119817167,1.320059201,1.472639317,1.805210984,7.9735622192,1.86682741,1.8425683918,1.1960632082,1.1359387153,1.0525004551,4.1272101081,2.1417113059,0.89300292,0.7575417824,0.6790529008,0.5539518698,1.322726023,0.8574357391,1.1456139155,0.9111481673,36,0.3198884,0.23286908,0.7279697545,197.7776,1677.846,905.7745,170064.4432,0.157,1.7612,1.42747319,0.0278705,-0.3455042,-0.5015438,1.3603,1.3603,1.3665,1.3665,1.4753,1.4753,1.4753,1.4753,1.2403434783,0.0888386234,0.4098648599,-1.1987004463,1.1192,1.1193,1.1194,1.1195,1.383,1.3831,1.4153,1.4154,1.2318326087,0.0888530297,0.4447605401,-1.1774478544,0,76,28,32,2,0,138,0,0.5507246377,0.2028985507,0.231884058,0.0144927536,0,1,1.1124,1.1124,1.1125,1.1125,1.3754,1.3755,1.4136,1.4137,1.4753,1.2745826087,0.0919365218,0.4283812019,-1.1963164506,0,28,52,32,26,0,138,0,0.2028985507,0.3768115942,0.231884058,0.1884057971,0,1,1.1504,1.1504,1.1505,1.1505,1.4213,1.4214,1.4641,1.4641,1.4753,1.2745818841,0.091921974,0.4282123104,-1.1965683282,0,28,52,32,26,0,138,0,0.2028985507,0.3768115942,0.231884058,0.1884057971,0,1,1.1504,1.1504,1.1505,1.1505,1.4213,1.4214,1.4639,1.464,1.274582609,0.091901853,0.414645774,-1.220825038,0,28,52,32,26,0,138,0,0.202898551,0.376811594,0.231884058,0.188405797,0,1,1.1504,1.1504,1.1505,1.1505,1.421,1.421,1.4606,1.4607
C92-D2h-29,D,D2h,3.44,-16.29,-19.73,92,1029.5,324.5,-0.2187528951,0.5677913658,1,1,-8.418827261,26.6703,-0.4676,2.0813,0.465312957,0.625094743,0.644808529,0.801749362,0.838346421,0.908152147,0.471082351,0.793011604,1.07219828,1.398045351,1.660220285,1.845526118,2.1490912405,1.5997574947,1.5508479727,1.2472725859,1.1928243205,1.1011370763,2.1227710991,1.2610155954,0.932663313,0.7152843785,0.6023297083,0.5418509065,1.2661225562,1.0530808088,1.2569409047,0.8948452942,36,0.30711674,0.23274426,0.7578364501,157.3146,1624.668,900.9265,169239.2521,0.1207,1.7287,1.42761594,0.02446913,-0.2759031,-0.483721,1.373,1.373,1.373,1.373,1.4686,1.4686,1.4686,1.4686,1.2384478261,0.0779901975,0.5433641017,-0.8808381984,1.1361,1.1361,1.1361,1.1361,1.4009,1.4009,1.4009,1.4009,1.2302376812,0.0783068677,0.5696876687,-0.7595888548,0,56,56,26,0,0,138,0,0.4057971014,0.4057971014,0.1884057971,0,0,1,1.1341,1.1341,1.1341,1.1341,1.3899,1.3899,1.39,1.39,1.4686,1.2726115942,0.08107878,0.5502649589,-0.7911857195,0,32,64,28,14,0,138,0,0.231884058,0.4637681159,0.2028985507,0.1014492754,0,1,1.1717,1.1717,1.1717,1.1717,1.437,1.437,1.437,1.437,1.4686,1.2725985507,0.0810363749,0.5499592654,-0.792238089,0,32,64,28,14,0,138,0,0.231884058,0.4637681159,0.2028985507,0.1014492754,0,1,1.1717,1.1717,1.1717,1.1717,1.4369,1.4369,1.4369,1.4369,1.272607246,0.081024948,0.523176625,-0.84419493,0,32,64,28,14,0,138,0,0.231884058,0.463768116,0.202898551,0.101449275,0,1,1.1718,1.1718,1.1718,1.1718,1.4358,1.4358,1.4358,1.4358
C92-S4-114974-NZ,S,S4,11.6,-11.5,-23.1,92,995.2,363.4,-0.2370554608,0.4593415507,1,2,-8.36341782,26.8013,-0.4643,2.0871,0.396710093,0.396710093,0.466849156,0.497675695,0.844082335,0.876882186,0,0.832528036,1.106868194,1.531207569,1.725868655,1.725868655,2.5207324382,2.5207324382,2.1420195092,2.009340641,1.18471855,1.1404040542,0,1.2011607499,0.9034499369,0.6530793213,0.5794183683,0.5794183683,1.3155988971,1.3155988971,2.7517886624,0.8361707142,36,0.2814615,0.2272726,0.8074731358,162.2956,1613.409,895.9624,167564.9222,0.1265,1.7465,1.42901739,0.02729475,-0.356779,-0.8830476,1.3737,1.3737,1.3737,1.3737,1.4728,1.4728,1.4728,1.4728,1.2360463768,0.0745976795,0.4424995654,-0.3094175157,1.1117,1.1117,1.1117,1.1117,1.4259,1.4259,1.4259,1.4259,1.2289282609,0.0784688833,0.4114392429,-0.1236471746,4,48,60,22,4,0,134,0.0289855072,0.347826087,0.4347826087,0.1594202899,0.0289855072,0,0.9710144928,1.076,1.076,1.076,1.076,1.4287,1.4287,1.4287,1.4287,1.4728,1.2703623188,0.0812041355,0.3777991446,-0.1514627514,0,24,68,34,12,0,138,0,0.1739130435,0.4927536232,0.2463768116,0.0869565217,0,1,1.1105,1.1105,1.1105,1.1105,1.4748,1.4748,1.4748,1.4748,1.4728,1.2703565217,0.0812387169,0.378401477,-0.1532788427,0,24,68,34,12,0,138,0,0.1739130435,0.4927536232,0.2463768116,0.0869565217,0,1,1.1106,1.1106,1.1106,1.1106,1.4748,1.4748,1.4748,1.4748,1.27035942,0.081192101,0.351102865,-0.175421533,0,24,68,34,12,0,138,0,0.173913043,0.492753623,0.246376812,0.086956522,0,1,1.1118,1.1118,1.1118,1.1118,1.4732,1.4732,1.4732,1.4732
C92-T-86,T,T,-3.919,-6.426,-2.507,92,1111.2,542.9,-0.2090728864,0.3902183858,3,3,-8.278524077,26.6347,-0.4673,2.0821,0,0,0.44497286,0.847168554,0.84826707,0.848506073,0,0,1.531002012,1.531865275,1.532638682,1.914223023,0,0,2.247328073,1.1804026428,1.1788740072,1.1785419478,0,0,0.6531670058,0.6527989219,0.6524695036,0.522405168,1.8419598453,1.8419598453,1.8419598453,1.8419598453,36,0.31969777,0.23266845,0.7277762682,158.7468,1652.718,900.7238,168358.5831,0.1249,1.7357,1.42722174,0.02233255,-0.2385768,0.2570202,1.3693,1.3695,1.3696,1.3697,1.4671,1.4671,1.4672,1.4674,1.2363528986,0.0528449402,0.3978801434,-0.9366507441,1.1652,1.1652,1.1653,1.1653,1.34,1.3403,1.3404,1.3405,1.2277376812,0.0555793299,0.4041597203,-0.9258647021,0,60,60,18,0,0,138,0,0.4347826087,0.4347826087,0.1304347826,0,0,1,1.1532,1.1534,1.1535,1.1536,1.3379,1.3379,1.3381,1.3388,1.4674,1.2703471014,0.0576410283,0.4219187421,-0.9081565812,0,24,84,30,0,0,138,0,0.1739130435,0.6086956522,0.2173913043,0,0,1,1.1952,1.1954,1.1955,1.1956,1.3874,1.3875,1.3877,1.3884,1.4674,1.2703862319,0.0576395423,0.4203966492,-0.9099730824,0,24,84,30,0,0,138,0,0.1739130435,0.6086956522,0.2173913043,0,0,1,1.1953,1.1955,1.1956,1.1957,1.3873,1.3874,1.3875,1.3882,1.270346377,0.05751327,0.374176982,-0.951176721,0,24,72,42,0,0,138,0,0.173913043,0.52173913,0.304347826,0,0,1,1.1935,1.1936,1.1938,1.1938,1.3839,1.384,1.3842,1.3848
C92-Td-39303-NZ,T,Td,12.3,-5.8,-18.1,92,1158.5,528.5,-0.2443766404,0.4235859433,2,3,-8.354747935,27.0806,-0.4535,2.0985,0,0.327389541,0.328457349,0.328964475,0.498127745,0.868639228,0,0,1.578204372,1.700786178,1.70181136,1.703270203,0,3.0544653227,3.0445353196,3.0398419161,2.0075171681,1.1512259264,0,0,0.6336314978,0.587963386,0.5876091931,0.5871059085,1.8921475875,1.1683750672,1.8921475875,1.8921475875,36,0.27654372,0.22573152,0.8162597943,158.3953,1554.814,888.9737,161594.1004,0.0571,1.6831,1.42965,0.01764745,-0.3647764,-0.5887401,1.3987,1.3988,1.3988,1.3989,1.4595,1.4595,1.4596,1.4597,1.2320557971,0.0576644064,0.7510068073,0.2124932226,1.1577,1.1578,1.158,1.158,1.3863,1.3866,1.3867,1.3871,1.2250442029,0.052129888,0.7563239277,-0.5212129295,0,36,72,30,0,0,138,0,0.2608695652,0.5217391304,0.2173913043,0,0,1,1.1565,1.1565,1.1566,1.1566,1.3355,1.3357,1.3358,1.3361,1.4597,1.2658086957,0.0545098309,0.7698421241,-0.5633484066,0,12,96,30,0,0,138,0,0.0869565217,0.6956521739,0.2173913043,0,0,1,1.1939,1.1939,1.194,1.1941,1.379,1.3792,1.3794,1.3796,1.4597,1.2659927536,0.0544481054,0.757418649,-0.5712131812,0,12,96,30,0,0,138,0,0.0869565217,0.6956521739,0.2173913043,0,0,1,1.1937,1.1938,1.1939,1.1939,1.3786,1.3787,1.379,1.3791,1.265810145,0.054633882,0.726378213,-0.6797621,0,12,96,30,0,0,138,0,0.086956522,0.695652174,0.217391304,0,0,1,1.197,1.1971,1.1971,1.1971,1.373,1.3731,1.3734,1.3737
C94-C2-126,C,C2,9.696,-27.97,-37.666,94,1063.9,502.4,-0.2452174674,0.7303568888,1,1,-8.317071524,26.5925,-0.4692,2.0783,0.209756469,0.362631864,0.537507795,0.763256028,0.870015983,0.911012746,0.242143041,0.408487445,1.286477859,1.374502088,1.551008955,1.77703955,4.7674334182,2.7576175711,1.8604381356,1.3101763541,1.1494041713,1.097679483,4.1297903746,2.4480556557,0.7773161372,0.7275361811,0.6447416031,0.5627336769,1.4041857984,1.1560267796,1.343105697,1.0978304789,37,0.32933721,0.23799036,0.7226342872,176.7362,1667.123,903.8499,170804.624,0.1226,1.7255,1.42699504,0.02365842,-0.4751309,0.25527089,1.3612,1.3614,1.3629,1.3686,1.4682,1.4682,1.4701,1.4701,1.2387212766,0.0709059939,0.3941345126,-0.555614321,1.1207,1.1208,1.1243,1.1244,1.3764,1.3895,1.429,1.4291,1.229858156,0.0723948385,0.4130119222,-0.5090934155,0,62,50,27,2,0,141,0,0.4397163121,0.3546099291,0.1914893617,0.0141843972,0,1,1.1056,1.1056,1.1167,1.1168,1.367,1.387,1.4279,1.4279,1.4701,1.2727531915,0.0750206568,0.4086600367,-0.5103500205,0,24,68,42,7,0,141,0,0.170212766,0.4822695035,0.2978723404,0.0496453901,0,1,1.1444,1.1444,1.1539,1.154,1.4138,1.4389,1.4771,1.4773,1.4701,1.2727574468,0.0749868312,0.4075388842,-0.5160963464,0,22,70,40,9,0,141,0,0.1560283688,0.4964539007,0.2836879433,0.0638297872,0,1,1.1447,1.1447,1.1538,1.1539,1.4137,1.4389,1.4765,1.4767,1.272743262,0.074943834,0.353352678,-0.609962377,0,24,68,42,7,0,141,0,0.170212766,0.482269504,0.29787234,0.04964539,0,1,1.1434,1.1434,1.1518,1.1519,1.411,1.4375,1.4696,1.4698
C94-C2v-52,C,C2v,37.6,-23,-60.6,94,1022.7,348.7,-0.3051914338,0.8068820375,1,1,-8.401541868,26.6783,-0.4664,2.0828,0.057381196,0.333709575,0.699193632,0.869942344,0.888933257,0.985982496,0.1479432,0.697878526,1.071504951,1.511540909,1.768573391,1.822616005,17.427311902,2.9966176428,1.4302189754,1.1495014663,1.1249438494,1.0142167879,6.759350886,1.4329141287,0.933266803,0.6615765369,0.5654274824,0.5486619218,2.4625616991,1.4653956167,2.0135179541,0.9554944757,37,0.32005843,0.23793096,0.7433985101,159.7181,1623.768,901.1377,170389.6945,0.1097,1.713,1.42731277,0.02246565,-0.1263326,-0.119674,1.373,1.373,1.373,1.373,1.475,1.475,1.475,1.475,1.2381219858,0.0670211506,0.3939683321,-0.1873359095,1.1211,1.1211,1.1211,1.1211,1.3886,1.3886,1.4057,1.4057,1.2293751773,0.0683343596,0.4869933581,-0.0960667592,0,51,78,10,2,0,141,0,0.3617021277,0.5531914894,0.0709219858,0.0141843972,0,1,1.1128,1.1128,1.117,1.117,1.3874,1.3874,1.4042,1.4042,1.475,1.2720241135,0.0707906793,0.4624904335,-0.1479321536,0,23,62,44,12,0,141,0,0.1631205674,0.4397163121,0.3120567376,0.085106383,0,1,1.1515,1.1515,1.1551,1.1551,1.4362,1.4362,1.4503,1.4503,1.475,1.2720248227,0.070787203,0.461019665,-0.1536268315,0,23,62,44,12,0,141,0,0.1631205674,0.4397163121,0.3120567376,0.085106383,0,1,1.1513,1.1513,1.1553,1.1553,1.4362,1.4362,1.4498,1.4498,1.272007801,0.070756858,0.40133613,-0.234475023,0,23,62,48,8,0,141,0,0.163120567,0.439716312,0.340425532,0.056737589,0,1,1.1476,1.1476,1.1546,1.1546,1.4346,1.4346,1.4434,1.4434
C96-C2-179,C,C2,24.3,-29.03,-53.33,96,1239.3,585.7,-0.2841233398,0.8013138526,1,1,-8.307590459,26.5762,-0.4698,2.0765,0.075100902,0.498834159,0.671838393,0.756740213,0.893124531,0.912487031,0.174678366,0.626622956,0.947505417,1.17895275,1.422858338,1.800146722,13.3154193008,2.0046742629,1.4884531912,1.3214574603,1.1196646887,1.0959059866,5.7248073869,1.5958559935,1.0554029371,0.8482104139,0.7028106546,0.5555102747,1.5133151256,0.9220548672,1.3151347339,0.8248627109,38,0.34105791,0.24338245,0.7136103367,169.5026,1672.368,903.0211,173179.8873,0.1284,1.7435,1.42697569,0.02491811,-0.6758966,0.36198379,1.3592,1.3592,1.3606,1.3606,1.4648,1.4649,1.4656,1.4657,1.2397520833,0.0751114033,0.3914570535,-0.5903028226,1.1271,1.1272,1.1321,1.1322,1.4074,1.4075,1.4126,1.4126,1.2306902778,0.0768431712,0.4109574588,-0.5693819588,0,58,66,14,6,0,144,0,0.4027777778,0.4583333333,0.0972222222,0.0416666667,0,1,1.1129,1.1129,1.1164,1.1165,1.4039,1.4039,1.4081,1.4081,1.4657,1.2736895833,0.0795865965,0.4182242271,-0.5499345729,0,36,48,48,12,0,144,0,0.25,0.3333333333,0.3333333333,0.0833333333,0,1,1.1495,1.1495,1.1547,1.1549,1.4543,1.4543,1.4592,1.4592,1.4657,1.2736923611,0.0795458691,0.4170687059,-0.5529661056,0,36,48,48,12,0,144,0,0.25,0.3333333333,0.3333333333,0.0833333333,0,1,1.1495,1.1495,1.1547,1.1548,1.454,1.4541,1.4589,1.4589,1.2736875,0.07947472,0.368916439,-0.644348243,0,36,48,46,14,0,144,0,0.25,0.333333333,0.319444444,0.097222222,0,1,1.1491,1.1492,1.1531,1.1532,1.4495,1.4495,1.4541,1.4541
C96-C2v-162,C,C2v,7.1,-9.9,-17,96,972.1,342.8,-0.2327640524,0.5534473003,1,1,-8.350834875,26.584,-0.4694,2.0771,0.297148197,0.357391161,0.72958386,0.814522491,0.845951639,0.994938777,0.475730346,0.917274301,1.098736418,1.272368285,1.870397753,1.91075048,3.3653241382,2.7980546503,1.3706443561,1.2277131829,1.1821006709,1.0050869693,2.1020311368,1.0901864349,0.9101363927,0.7859359682,0.534645638,0.5233545722,1.5626264824,1.4281814106,1.2217018036,0.7936039956,38,0.3407831,0.24342918,0.7143229227,177.4438,1706.958,902.5178,172485.6162,0.1387,1.7613,1.42705139,0.02533918,-0.8684237,0.97493428,1.3514,1.3514,1.3537,1.3537,1.4626,1.4626,1.4684,1.4684,1.2393145833,0.0758020549,0.5212023156,-0.502585264,1.1277,1.1277,1.1283,1.1283,1.4046,1.4046,1.4414,1.4414,1.2304430556,0.0772860341,0.5032514251,-0.461716745,0,60,58,22,4,0,144,0,0.4166666667,0.4027777778,0.1527777778,0.0277777778,0,1,1.1092,1.1092,1.1188,1.1188,1.4002,1.4003,1.438,1.4381,1.4684,1.2734118056,0.080056569,0.5139394722,-0.4190022918,0,26,66,40,12,0,144,0,0.1805555556,0.4583333333,0.2777777778,0.0833333333,0,1,1.143,1.1431,1.1573,1.1574,1.4532,1.4532,1.4897,1.4898,1.4684,1.2734069444,0.0800244656,0.5122481157,-0.4237904691,0,26,66,40,12,0,144,0,0.1805555556,0.4583333333,0.2777777778,0.0833333333,0,1,1.143,1.143,1.1572,1.1573,1.453,1.4531,1.4892,1.4893,1.273404167,0.079946089,0.461694276,-0.516210984,0,26,66,44,8,0,144,0,0.180555556,0.458333333,0.305555556,0.055555556,0,1,1.141,1.141,1.1539,1.1539,1.4496,1.4496,1.4827,1.4828
C96-Cs-180,C,Cs,2.6,-29.6,-32.2,96,1168.5,585.3,-0.220371918,0.7425214136,1,1,-8.389603062,26.5644,-0.4707,2.0756,0.333035,0.74382948,0.759730876,0.850062907,0.906139998,1.009559621,0.251774458,0.652024662,0.798580372,1.129962561,1.139056592,1.718268947,3.0026874052,1.344394148,1.3162555736,1.1763835262,1.1035822303,0.9905309,3.9718087686,1.5336843194,1.252222112,0.8849850734,0.8779195055,0.5819810698,1.0889272433,0.7523721466,1.1946368575,0.8081953191,38,0.34155195,0.24338844,0.7125956681,175.4398,1700.99,903.2403,172729.6932,0.1377,1.7633,1.42693194,0.02501274,-0.8851979,0.89503405,1.3574,1.3575,1.3588,1.3588,1.4652,1.4653,1.4653,1.4677,1.2398020833,0.0737837554,0.5462966481,-0.7562243941,1.1287,1.1287,1.1294,1.1294,1.3925,1.3925,1.3994,1.3994,1.2307083333,0.0746023937,0.5539194374,-0.6982973255,0,65,52,27,0,0,144,0,0.4513888889,0.3611111111,0.1875,0,0,1,1.112,1.112,1.1194,1.1194,1.3886,1.3886,1.3971,1.3971,1.4677,1.2737055556,0.0772522148,0.5730044491,-0.6627309621,0,21,72,37,14,0,144,0,0.1458333333,0.5,0.2569444444,0.0972222222,0,1,1.1507,1.1507,1.1585,1.1585,1.4407,1.4407,1.4478,1.4478,1.4677,1.2737006944,0.0772313826,0.5724958097,-0.664043537,0,21,72,37,14,0,144,0,0.1458333333,0.5,0.2569444444,0.0972222222,0,1,1.1507,1.1507,1.1585,1.1586,1.4406,1.4406,1.4476,1.4476,1.273697222,0.077152444,0.534921189,-0.724810889,0,24,69,37,14,0,144,0,0.166666667,0.479166667,0.256944444,0.097222222,0,1,1.1496,1.1496,1.1574,1.1574,1.4373,1.4373,1.4437,1.4437
